"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,        6123,      -0.714514002,       2.580613401,       2.301548172,       5.836093922
          0,           0,        6124,     -0.5572855974,       2.753905559,         2.4471026,       5.998709909
          0,           0,        6125,     -0.5791377083,       2.712960054,        2.51276931,       5.978932906
          0,           0,        6126,     -0.5143202789,       2.796009353,       2.592293091,       6.048873359
          0,           0,        6127,     -0.3910492817,       2.895386901,       2.667991507,       6.169857457
          0,           0,        6128,     -0.4507384043,         2.8566517,       2.604308742,       6.118314719
          0,           0,        6129,      -0.386424687,       2.900726475,       2.690046374,       6.179152743
          0,           0,        6130,     -0.4087213945,       2.894619852,       2.606648489,       6.163460081
          0,           0,        6131,     -0.5523255123,       2.742869857,       2.475032027,       6.029093536
          0,           0,        6132,      -0.927625299,       2.393530613,       1.970216178,       5.690145845
          0,           0,        6133,      -1.226631169,       2.130686751,       1.664113263,       5.425913262
          0,           0,        6134,      -1.421165264,       1.934055017,       1.487610323,       5.231165491
          0,           0,        6135,      -1.540039505,       1.810492236,       1.404863221,       5.101681522
          0,           0,        6136,       -1.59311531,       1.750742512,       1.389885205,       5.033450189
          0,           0,        6137,      -1.595639993,       1.739958807,       1.437096293,       5.012734045
          0,           0,        6138,      -1.559512849,       1.770461849,       1.525393103,        5.03173848
          0,           0,        6139,      -1.465097867,        1.85165138,       1.653780801,       5.103148701
          0,           0,        6140,      -1.346309885,       1.967327667,       1.784986928,       5.212281502
          0,           0,        6141,      -1.210847084,       2.088980659,       1.887468755,       5.338911887
          0,           0,        6142,      -1.167308385,       2.131231507,       1.880053953,       5.390034279
          0,           0,        6143,      -1.264674248,       2.032136294,       1.778692853,       5.289616034
          0,           0,        6144,      -1.384991251,         1.9130371,       1.656182429,        5.16863363
          0,           0,        6145,      -1.530241874,       1.772705852,       1.497901424,       5.031222082
          0,           0,        6146,      -1.680240766,       1.626990751,       1.281925007,       4.903976224
          0,           0,        6147,      -1.852796599,       1.462601956,        1.02882705,       4.752242205
          0,           0,        6148,      -2.066169048,       1.271866807,      0.7548618466,       4.568720259
          0,           0,        6149,      -2.255212097,       1.108323068,      0.5485360411,        4.40686973
          0,           0,        6150,      -2.388642268,      0.9857366706,      0.4313354272,       4.284178025
          0,           0,        6151,      -2.465490686,      0.9012374647,      0.3612304572,       4.196698933
          0,           0,        6152,      -2.502847547,      0.8553936271,      0.3114345663,       4.145975505
          0,           0,        6153,       -2.50526965,        0.84638115,      0.2857741145,       4.132402087
          0,           0,        6154,      -2.483536945,      0.8630149882,      0.2841641513,       4.145538334
          0,           0,        6155,      -2.460681299,      0.8818730988,      0.2934833768,       4.161858134
          0,           0,        6156,      -2.441783937,      0.8978213427,      0.3089213143,       4.175707667
          0,           0,        6157,      -2.424087433,       0.913444767,      0.3395931323,       4.189323846
          0,           0,        6158,      -2.401542669,      0.9333831377,      0.4000389528,       4.206849677
          0,           0,        6159,      -2.364318416,      0.9655449398,      0.4976333056,        4.23538127
          0,           0,        6160,      -2.299899963,       1.021328726,      0.6287717292,       4.286191864
          0,           0,        6161,      -2.200989156,        1.11069179,      0.7807682138,       4.369598517
          0,           0,        6162,      -2.067833716,       1.235328127,       0.946288104,       4.489904143
          0,           0,        6163,      -1.914564056,       1.384684041,       1.115693531,       4.635543179
          0,           0,        6164,      -1.744891364,       1.550583163,       1.291606258,       4.801245696
          0,           0,        6165,      -1.575369814,       1.721367887,       1.463847065,       4.969431182
          0,           0,        6166,      -1.393380795,       1.899618896,       1.644916052,       5.150560433
          0,           0,        6167,      -1.224940894,        2.07307615,       1.814184712,       5.319434279
          0,           0,        6168,       -1.03452449,       2.255692944,       2.001357577,       5.509534167
          0,           0,        6169,     -0.8770901198,       2.425165576,       2.161645163,       5.668291691
          0,           0,        6170,     -0.6742250812,        2.60921738,       2.355233769,        5.87142753
          0,           0,        6171,     -0.5435034273,       2.769834718,       2.506755153,       6.004285256
          0,           0,        6172,     -0.6424702682,       2.667466418,        2.43249576,        5.89717907
          0,           0,        6173,     -0.8000251011,       2.510887494,       2.308379428,       5.734295707
          0,           0,        6174,     -0.9911990733,       2.324851797,       2.092541322,        5.56517521
          0,           0,        6175,      -1.107636264,       2.205451091,       1.766764802,       5.484431234
          0,           0,        6176,      -1.260228685,       2.049187359,       1.435965446,        5.33817614
          0,           0,        6177,      -1.487865899,       1.857461471,       1.257480635,       5.147965024
          0,           0,        6178,      -1.672655786,       1.695146427,         1.1080587,       4.990542951
          0,           0,        6179,       -1.79706376,       1.573697944,       1.017363965,       4.870288386
          0,           0,        6180,      -1.880888136,       1.485876189,      0.9489624232,       4.779524085
          0,           0,        6181,      -1.911825674,       1.444373835,      0.8963409283,       4.733440579
          0,           0,        6182,      -1.907490326,       1.441394213,      0.8664444226,        4.72669445
          0,           0,        6183,       -1.88737252,       1.458492977,      0.8620460178,        4.74102198
          0,           0,        6184,      -1.867173151,       1.476678455,      0.8722445963,       4.756794025
          0,           0,        6185,      -1.848392221,       1.493149629,      0.8961016059,       4.770768482
          0,           0,        6186,      -1.825728502,       1.512543399,      0.9475241053,       4.787193177
          0,           0,        6187,      -1.786385534,       1.545942397,        1.04224728,       4.816587074
          0,           0,        6188,      -1.717506965,       1.606319986,       1.175117514,       4.871120417
          0,           0,        6189,      -1.608079891,       1.704479519,        1.33882002,       4.964263017
          0,           0,        6190,      -1.472365546,       1.834439893,       1.508397151,        5.08804544
          0,           0,        6191,      -1.305175095,       1.993330135,       1.694318023,       5.247438076
          0,           0,        6192,      -1.144720131,       2.157066877,       1.865704586,       5.404921456
          0,           0,        6193,     -0.9539284561,       2.337445089,       2.059663954,       5.593545141
          0,           0,        6194,     -0.8013466637,       2.503810023,       2.220751942,       5.746703857
          0,           0,        6195,     -0.6134093656,       2.668458245,       2.405916208,       5.934530194
          0,           0,        6196,     -0.5413582998,       2.774200376,       2.513154188,       6.009441153
          0,           0,        6197,     -0.6870755802,        2.62325182,       2.227751264,       5.897108422
          0,           0,        6198,     -0.6874473717,       2.626738086,       2.236269294,       5.890626182
          0,           0,        6199,     -0.7301508827,       2.582682806,       2.256387797,       5.857403022
          0,           0,        6200,     -0.7347395257,        2.58124408,       2.276465404,       5.850654536
          0,           0,        6201,     -0.6956073415,       2.613643876,       2.318624232,       5.891803958
          0,           0,        6202,     -0.6714501394,       2.640432277,       2.372229749,       5.910151748
          0,           0,        6203,     -0.6331720757,       2.669484583,       2.443119471,       5.943290536
          0,           0,        6204,     -0.5521660814,       2.756087082,       2.543544899,       6.016414856
          0,           0,        6205,     -0.4962757657,       2.799514933,       2.571431018,       6.072962757
          0,           0,        6206,     -0.4962967157,       2.812972167,        2.60378953,       6.070939393
          0,           0,        6207,     -0.5921776845,       2.713570492,       2.514361239,       5.995294696
          0,           0,        6208,     -0.5340477471,       2.772678105,        2.58685468,       6.040604498
          0,           0,        6209,     -0.4718438362,       2.823464132,       2.674305309,       6.096381113
          0,           0,        6210,     -0.4294721838,       2.873536846,       2.715883743,       6.133038669
          0,           0,        6211,     -0.4781890955,       2.825858667,       2.712339224,       6.096960064
          0,           0,        6212,     -0.4080336201,        2.87524916,       2.770208534,       6.144124248
          0,           0,        6213,     -0.3607678361,        2.93552036,        2.87408596,       6.198214075
          0,           0,        6214,     -0.3231223073,       2.953936364,       2.782259366,       6.228521489
          0,           0,        6215,     -0.3432477072,       2.945791082,       2.785700562,       6.217267042
          0,           0,        6216,     -0.2955254676,       2.979901407,       2.830552573,       6.259275391
          0,           0,        6217,     -0.3208034308,       2.959527519,       2.838552086,       6.238606131
          0,           0,        6218,     -0.2750794451,       2.998709324,       2.846403456,       6.282178364
          0,           0,        6219,     -0.2885657389,       2.994304757,       2.846177132,       6.273437876
          0,           0,        6220,      -0.245094701,       3.031702887,       2.888718385,        6.31377711
          0,           0,        6221,      -0.302972382,       2.976268962,       2.859709188,       6.261005719
          0,           0,        6222,      -0.266567282,       3.003289037,       2.872614053,       6.293882722
          0,           0,        6223,     -0.2845735495,       2.997735364,        2.86838227,       6.281049887
          0,           0,        6224,     -0.2469074466,       3.024969684,       2.907939868,       6.314157045
          0,           0,        6225,     -0.2546120151,       3.027191366,       2.905785153,       6.311433006
          0,           0,        6226,      -0.220379141,       3.057976707,       2.924475467,        6.34349826
          0,           0,        6227,     -0.2662766057,       3.018364909,       2.897545056,       6.302410992
          0,           0,        6228,      -0.237782371,       3.033537881,       2.932729075,       6.325591681
          0,           0,        6229,     -0.2451669704,       3.036123977,       2.934769555,       6.321548832
          0,           0,        6230,     -0.2088233209,       3.070212328,       2.956208543,       6.356604619
          0,           0,        6231,     -0.2619127009,       3.024441104,       2.923831395,       6.309697776
          0,           0,        6232,     -0.3988207661,       2.857780992,       2.808622061,       6.142122515
          0,           0,        6233,     -0.5675585672,       2.644662941,       2.641465918,       5.941843008
          0,           0,        6234,     -0.7690022462,       2.407334503,       2.409288703,        5.72455132
          0,           0,        6235,     -0.9879784585,        2.21958589,       2.126366739,       5.526523501
          0,           0,        6236,       -1.20077025,       2.046156117,       1.810376128,       5.351236584
          0,           0,        6237,      -1.382625973,       1.897810321,       1.441198818,       5.210747181
          0,           0,        6238,      -1.614895463,        1.71341511,       1.191097477,       5.011304427
          0,           0,        6239,      -1.768434943,       1.587745132,      0.9947155525,       4.881448101
          0,           0,        6240,      -1.888456834,       1.478465487,      0.8923307485,       4.770518639
          0,           0,        6241,      -1.956201475,        1.40921744,       0.836879476,       4.698906884
          0,           0,        6242,      -1.972757057,       1.385417745,      0.8131927827,       4.671495338
          0,           0,        6243,       -1.95422154,       1.395963979,      0.8213287973,       4.678200748
          0,           0,        6244,       -1.92305577,       1.419454896,      0.8590949994,         4.6977898
          0,           0,        6245,      -1.880742772,       1.454351009,      0.9320886441,       4.727838411
          0,           0,        6246,       -1.81550935,       1.511022704,       1.051370566,       4.778793281
          0,           0,        6247,      -1.719354764,       1.598766283,       1.202752312,        4.85952101
          0,           0,        6248,      -1.584505198,       1.723970237,       1.379510078,       4.980425942
          0,           0,        6249,      -1.432463554,       1.872851055,       1.555689501,       5.123836513
          0,           0,        6250,      -1.253327319,       2.044325074,       1.747810882,       5.297479711
          0,           0,        6251,       -1.08856292,        2.21406278,       1.920858827,       5.460633268
          0,           0,        6252,     -0.8912359131,       2.399472128,       2.119303202,       5.656361102
          0,           0,        6253,     -0.7404328919,       2.566854604,       2.280291347,       5.808267558
          0,           0,        6254,     -0.6693626587,       2.614844877,       2.361901919,       5.884191363
          0,           0,        6255,     -0.5460628778,       2.765728161,       2.507728867,       6.006445522
          0,           0,        6256,      -0.684540089,       2.627268479,       2.258929768,       5.900477094
          0,           0,        6257,     -0.6794259936,       2.636792524,       2.276408484,       5.900815228
          0,           0,        6258,     -0.7011449632,       2.611882594,        2.31409746,       5.887165914
          0,           0,        6259,     -0.6636327323,       2.651222878,       2.363172187,       5.919375383
          0,           0,        6260,      -0.564046666,       2.739976483,       2.451281054,       6.015919676
          0,           0,        6261,     -0.4719849704,       2.840750316,       2.548058645,       6.099581299
          0,           0,        6262,     -0.6409263271,       2.672999026,       2.441795665,       5.953324695
          0,           0,        6263,     -0.5748902218,       2.742009894,        2.53597677,       6.004853643
          0,           0,        6264,     -0.5619753142,       2.756352943,       2.511317968,       6.030472485
          0,           0,        6265,     -0.4818304271,       2.836979586,       2.581827001,       6.098590748
          0,           0,        6266,     -0.4225930885,       2.883407716,       2.639592595,       6.162331683
          0,           0,        6267,     -0.3683062181,       2.947950654,       2.706424541,       6.206422216
          0,           0,        6268,      -0.428878726,        2.87320701,       2.674173765,       6.143320106
          0,           0,        6269,     -0.4685603115,       2.857611897,       2.622991752,       6.114204851
          0,           0,        6270,     -0.3855595839,       2.912253427,       2.703109838,       6.185298896
          0,           0,        6271,      -0.400096679,       2.916087415,        2.65318667,       6.181838429
          0,           0,        6272,      -0.352989976,       2.953298943,       2.720182653,       6.230813109
          0,           0,        6273,     -0.3656761886,       2.958953971,       2.679582306,        6.22442966
          0,           0,        6274,     -0.3295658798,       2.971001995,       2.717867546,       6.254936481
          0,           0,        6275,     -0.3365693889,       2.976657323,       2.671474125,       6.249341161
          0,           0,        6276,     -0.3576545563,       2.943074289,       2.746937793,       6.219842979
          0,           0,        6277,     -0.3706668179,       2.951578134,       2.705094703,       6.216894536
          0,           0,        6278,     -0.3309470612,       2.968113197,       2.752631736,       6.251130966
          0,           0,        6279,     -0.3454092685,       2.968864604,       2.703033955,       6.243376991
          0,           0,        6280,      -0.312635008,       2.985996545,       2.776493187,       6.268935816
          0,           0,        6281,     -0.3479480782,       2.960738805,       2.726172454,       6.238796231
          0,           0,        6282,     -0.3020907655,       2.997647825,       2.793110646,       6.281842543
          0,           0,        6283,     -0.3419380335,       2.969301628,        2.74671328,       6.247024468
          0,           0,        6284,     -0.3009567224,       2.997778196,       2.803309548,       6.283124225
          0,           0,        6285,     -0.3318057561,       2.975431754,       2.758087228,       6.256688999
          0,           0,        6286,     -0.2902942071,       3.010164522,        2.82447785,       6.294414627
          0,           0,        6287,     -0.3371332507,       2.973945105,       2.782253012,       6.252625352
          0,           0,        6288,     -0.2863988928,       3.016857668,       2.824633937,       6.302915922
          0,           0,        6289,     -0.3245309467,       2.982905065,       2.781969435,       6.266846623
          0,           0,        6290,     -0.2762066533,        3.02352819,       2.822056661,       6.310771548
          0,           0,        6291,     -0.3093279462,       2.998768364,       2.718495357,       6.280577493
          0,           0,        6292,     -0.5015503319,       2.812207818,       2.527873871,       6.101406544
          0,           0,        6293,     -0.8678344966,       2.461757097,       2.019628377,        5.76034348
          0,           0,        6294,      -1.166334583,       2.196197872,       1.709682826,       5.490127723
          0,           0,        6295,      -1.344785227,       2.013050751,       1.538395677,       5.307426329
          0,           0,        6296,      -1.451974662,       1.900991167,       1.464720157,       5.188500059
          0,           0,        6297,      -1.497767218,       1.849053667,       1.463096439,       5.127685407
          0,           0,        6298,      -1.502958406,       1.837084112,       1.516458184,        5.10531927
          0,           0,        6299,      -1.476578521,       1.856140741,       1.610189999,       5.113478084
          0,           0,        6300,      -1.412498786,       1.906914221,       1.731103143,       5.153205607
          0,           0,        6301,       -1.33824416,       1.974494132,        1.85446504,       5.211451258
          0,           0,        6302,      -1.220916938,       2.074349506,       1.982939818,       5.309653587
          0,           0,        6303,      -1.120585675,       2.181436306,       2.105954379,         5.4127943
          0,           0,        6304,     -0.9555534292,       2.328152296,       2.236964966,       5.568861902
          0,           0,        6305,     -0.8412959324,       2.461457805,       2.352537976,       5.701235664
          0,           0,        6306,     -0.6401377891,       2.642624059,       2.490103465,       5.895839143
          0,           0,        6307,     -0.5220463461,       2.784391025,       2.591550189,       6.033730451
          0,           0,        6308,      -0.427571945,       2.857958521,       2.649155674,       6.125709512
          0,           0,        6309,     -0.4315315259,       2.882388648,       2.612590883,       6.137253266
          0,           0,        6310,     -0.4180721364,       2.869584227,       2.671690448,       6.146245978
          0,           0,        6311,     -0.4258986573,       2.881462244,       2.610625557,       6.147344925
          0,           0,        6312,     -0.3984002859,       2.888127771,       2.697390941,       6.169932925
          0,           0,        6313,     -0.3978636513,       2.913255001,       2.661583502,       6.179165503
          0,           0,        6314,     -0.3639962758,       2.924244449,       2.716813484,       6.208980652
          0,           0,        6315,     -0.3794663998,       2.927110646,       2.656421272,       6.201547758
          0,           0,        6316,     -0.3328663694,       2.963851913,       2.764570409,       6.243010621
          0,           0,        6317,     -0.3704346366,       2.943645235,       2.716068266,       6.210316845
          0,           0,        6318,     -0.3464624541,         2.9488438,       2.757417191,       6.232867645
          0,           0,        6319,     -0.3751915302,       2.935426628,        2.69218325,       6.214184725
          0,           0,        6320,     -0.3243066796,       2.967152886,       2.766901962,       6.255015472
          0,           0,        6321,     -0.3386175867,        2.96452356,       2.732287031,       6.242398948
          0,           0,        6322,     -0.3305307342,       2.966243496,       2.792297248,       6.251464881
          0,           0,        6323,     -0.3627417577,       2.951768974,       2.739328581,       6.230578368
          0,           0,        6324,     -0.2886901673,        3.01080258,        2.79213735,       6.296013394
          0,           0,        6325,     -0.3267909028,       2.980571993,       2.739898924,       6.263084216
          0,           0,        6326,     -0.3285951485,       2.971066616,       2.761420686,       6.259280535
          0,           0,        6327,     -0.3506685968,        2.96460849,       2.710271221,       6.246432901
          0,           0,        6328,     -0.3347634478,       2.971404402,        2.75714122,       6.257581686
          0,           0,        6329,     -0.3544389257,       2.967613078,       2.723013203,       6.246660587
          0,           0,        6330,     -0.3222120168,       2.983267183,       2.778669237,       6.269776713
          0,           0,        6331,       -0.33387573,       2.989505057,       2.743762075,       6.266143163
          0,           0,        6332,     -0.3420806437,       2.968347698,       2.778453067,       6.253184693
          0,           0,        6333,     -0.4034544105,       2.917703261,       2.675236484,       6.200918322
          0,           0,        6334,     -0.5295388433,       2.781924007,       2.509642942,       6.071307985
          0,           0,        6335,      -0.922149903,       2.407660046,        1.97345783,       5.710122631
          0,           0,        6336,       -1.36040405,       1.986701652,        1.53591543,       5.290752095
          0,           0,        6337,      -1.489202231,       1.860310405,       1.412241289,       5.164898197
          0,           0,        6338,      -1.635634426,       1.721154677,       1.273005674,       5.026246759
          0,           0,        6339,      -1.690596349,       1.666564702,       1.212825217,       4.969529886
          0,           0,        6340,      -1.740706583,       1.616940279,       1.158864948,       4.917231846
          0,           0,        6341,      -1.796314152,       1.562245784,       1.100506975,       4.859427324
          0,           0,        6342,      -1.853621058,        1.50563485,       1.038947576,       4.799457274
          0,           0,        6343,       -1.90946708,       1.449730266,      0.9760628693,       4.740214562
          0,           0,        6344,      -1.961781967,       1.396233333,      0.9136850844,       4.683674602
          0,           0,        6345,      -2.009689773,       1.345894877,      0.8532927417,        4.63079096
          0,           0,        6346,      -2.053376214,        1.29867484,      0.7958855535,       4.581604278
          0,           0,        6347,      -2.093743769,       1.254032525,      0.7419906772,       4.535529296
          0,           0,        6348,      -2.161741528,       1.179663319,      0.6639683916,       4.459997172
          0,           0,        6349,      -2.258531542,       1.077399389,      0.5669746776,        4.35773661
          0,           0,        6350,      -2.381941614,      0.9579896752,      0.4588275858,       4.239814055
          0,           0,        6351,      -2.510928013,      0.8457603942,      0.3463936151,       4.128870578
          0,           0,        6352,      -2.625840302,      0.7427671099,      0.2504145745,       4.027265858
          0,           0,        6353,       -2.72601653,      0.6522517275,      0.1497936185,       3.937625837
          0,           0,        6354,      -2.806320957,      0.5722473795,     0.06565540533,       3.856695989
          0,           0,        6355,      -2.847297266,      0.5257550791,    -0.01437216661,       3.807725873
          0,           0,        6356,      -2.865207391,      0.5011570194,    -0.06610880859,       3.779931472
          0,           0,        6357,       -2.85494244,      0.5062513235,    -0.09128185888,       3.781742062
          0,           0,        6358,      -2.827133557,      0.5315831075,    -0.09346850087,       3.804629416
          0,           0,        6359,      -2.806914892,      0.5510265739,     -0.0893715487,       3.822520893
          0,           0,        6360,      -2.802601928,       0.555963396,     -0.0925703142,       3.826490018
          0,           0,        6361,      -2.810988766,      0.5497951886,     -0.1072456305,       3.819825752
          0,           0,        6362,      -2.827796757,      0.5360189381,     -0.1311728963,       3.805964484
          0,           0,        6363,       -2.85014222,      0.5162273458,     -0.1578896119,        3.78632991
          0,           0,        6364,      -2.874961958,      0.4925132619,     -0.1769802893,       3.762748623
          0,           0,        6365,      -2.897349787,      0.4691364737,     -0.1745442996,       3.739157128
          0,           0,        6366,      -2.908271235,      0.4540934717,     -0.1347527966,       3.723093895
          0,           0,        6367,      -2.892325303,       0.460625548,    -0.04739988249,       3.727152288
          0,           0,        6368,      -2.833799125,      0.5037850107,     0.08202592274,       3.766220488
          0,           0,        6369,      -2.730337339,      0.5907107731,      0.2375630326,       3.848373142
          0,           0,        6370,      -2.591832252,        0.71661583,      0.4071093581,        3.97058276
          0,           0,        6371,      -2.432628089,      0.8690181712,        0.58228525,       4.120421477
          0,           0,        6372,      -2.260647285,       1.037186774,      0.7615029516,       4.287781114
          0,           0,        6373,      -2.085151405,       1.211892474,      0.9402553723,       4.461367046
          0,           0,        6374,      -1.904222199,       1.391184839,       1.122199142,       4.641362977
          0,           0,        6375,      -1.727003651,       1.569724689,       1.300322471,       4.818414538
          0,           0,        6376,      -1.542306246,       1.751921102,       1.484583123,       5.002745542
          0,           0,        6377,      -1.368328642,       1.929464891,       1.659499775,       5.177074025
          0,           0,        6378,      -1.178172148,       2.114049554,       1.848116734,       5.366759478
          0,           0,        6379,      -1.013119874,       2.287591483,       2.015589733,       5.532857222
          0,           0,        6380,     -0.8134702611,       2.473953073,       2.210465167,       5.732228325
          0,           0,        6381,     -0.6683358219,       2.640051859,       2.367410001,       5.879268339
          0,           0,        6382,     -0.7406440581,       2.552970883,       2.294096552,        5.82723415
          0,           0,        6383,     -0.6454964167,       2.661485178,       2.415474117,       5.916626449
          0,           0,        6384,     -0.5495888036,       2.744307242,       2.479935077,       6.019579918
          0,           0,        6385,     -0.5165678874,       2.790836649,        2.50853744,       6.049461235
          0,           0,        6386,     -0.6931582863,       2.617717757,       2.417348964,       5.896771284
          0,           0,        6387,     -0.6443884293,       2.667205192,        2.49399366,       5.934610231
          0,           0,        6388,     -0.5298686226,       2.767706195,       2.562732469,       6.046231899
          0,           0,        6389,     -0.5092705051,       2.799833495,       2.584897044,       6.063729302
          0,           0,        6390,     -0.5464882759,        2.76684851,       2.509899282,       6.052762758
          0,           0,        6391,     -0.5077725392,       2.801676885,       2.567095931,       6.076154605
          0,           0,        6392,     -0.4677851313,       2.833438514,       2.646255681,       6.114482132
          0,           0,        6393,     -0.4390672583,       2.869924055,       2.689380098,       6.133673393
          0,           0,        6394,     -0.4949502267,       2.820426378,       2.629826802,       6.101987317
          0,           0,        6395,     -0.5404494272,       2.777931464,       2.568435092,       6.051497064
          0,           0,        6396,     -0.6541867186,       2.644100927,       2.465493293,        5.91156734
          0,           0,        6397,     -0.8186774888,       2.453066315,       2.303137702,       5.722812301
          0,           0,        6398,      -1.072781392,       2.171415672,       2.049506408,       5.451953357
          0,           0,        6399,      -1.364822975,       1.915525603,       1.709940581,        5.19246859
          0,           0,        6400,      -1.576343892,       1.725626447,       1.355296073,       5.013458124
          0,           0,        6401,       -1.80503713,       1.493242041,       1.046570482,       4.803128551
          0,           0,        6402,      -2.056712474,       1.269702644,      0.8636666153,        4.57715582
          0,           0,        6403,       -2.20215839,       1.134835404,       0.704865373,       4.433885887
          0,           0,        6404,       -2.29278261,       1.053354781,      0.6011375064,         4.3452541
          0,           0,        6405,      -2.317972108,       1.022824668,      0.5456640027,        4.31016686
          0,           0,        6406,      -2.296506905,       1.035955422,      0.5333874281,       4.318166204
          0,           0,        6407,      -2.245020653,       1.081821661,      0.5603640196,        4.35914936
          0,           0,        6408,      -2.186169775,       1.137265788,      0.6227369473,       4.410169214
          0,           0,        6409,      -2.116350891,       1.203479722,      0.7256734156,       4.471738995
          0,           0,        6410,      -2.025590793,       1.289680481,      0.8646112547,       4.552474109
          0,           0,        6411,      -1.905493623,       1.403704704,       1.031045593,       4.661901702
          0,           0,        6412,      -1.762911098,       1.542387142,          1.206082,       4.795968201
          0,           0,        6413,      -1.597107052,       1.702958301,       1.392155824,       4.955833581
          0,           0,        6414,      -1.430218421,       1.870524507,       1.570922219,       5.119791837
          0,           0,        6415,      -1.244510453,       2.050504039,       1.762936238,       5.303364249
          0,           0,        6416,      -1.078157102,       2.223152696,       1.935071494,         5.4695818
          0,           0,        6417,     -0.8805573027,       2.409218286,       2.132376225,       5.666378302
          0,           0,        6418,     -0.7306064874,       2.576385372,        2.29240179,        5.81769588
          0,           0,        6419,     -0.6771366122,       2.607821486,       2.352752243,        5.87815445
          0,           0,        6420,     -0.5558414791,       2.754797552,       2.496778373,       5.997546241
          0,           0,        6421,     -0.6831464745,       2.626559559,       2.283848223,       5.901701416
          0,           0,        6422,     -0.6705567464,       2.644209072,        2.31768602,       5.909827224
          0,           0,        6423,     -0.6746290449,       2.634691886,       2.377239875,       5.910734728
          0,           0,        6424,     -0.6027258328,       2.709310956,       2.456185247,       5.974188699
          0,           0,        6425,     -0.5141169648,       2.782452601,       2.528585467,       6.061167488
          0,           0,        6426,      -0.501593895,       2.805659678,       2.540867587,       6.071334595
          0,           0,        6427,     -0.6346483157,        2.68224658,       2.432027359,       5.966367528
          0,           0,        6428,     -0.5740119497,       2.740642937,       2.504453487,       6.012037901
          0,           0,        6429,     -0.5143612178,       2.795145286,       2.555534607,       6.075433906
          0,           0,        6430,      -0.462407217,       2.850230405,       2.598178459,       6.118365491
          0,           0,        6431,     -0.5037668974,       2.819200737,       2.536302402,       6.100876808
          0,           0,        6432,     -0.4656848383,       2.851615953,       2.578839035,       6.123454858
          0,           0,        6433,     -0.3621948323,       2.938608496,        2.71752893,       6.213100683
          0,           0,        6434,     -0.4019760467,       2.909285976,       2.666233444,       6.176090276
          0,           0,        6435,     -0.4049102526,       2.889899224,       2.689133932,       6.170204221
          0,           0,        6436,     -0.4195466951,       2.898604386,       2.630518216,       6.167518674
          0,           0,        6437,     -0.3407884682,       2.957300676,       2.732407774,       6.236945474
          0,           0,        6438,     -0.3931432147,       2.916438593,       2.673521831,       6.187740057
          0,           0,        6439,     -0.3362367516,       2.957541774,       2.723937143,       6.241944042
          0,           0,        6440,     -0.3601862224,       2.947998241,       2.667110403,       6.222416289
          0,           0,        6441,     -0.3558024269,       2.939858561,        2.74235289,       6.221926982
          0,           0,        6442,     -0.3601473701,       2.952320033,       2.708425546,       6.222683849
          0,           0,        6443,      -0.330408562,       2.969406551,       2.752233485,       6.252080397
          0,           0,        6444,     -0.3438104431,       2.970478559,       2.691779806,       6.245979228
          0,           0,        6445,     -0.3344862712,       2.964228532,        2.77171707,       6.246339431
          0,           0,        6446,     -0.3349827418,        2.97982045,       2.746530611,       6.249061543
          0,           0,        6447,     -0.3206618987,       2.983549247,       2.782409324,       6.263954007
          0,           0,        6448,     -0.3442684633,       2.972743878,       2.719665363,       6.248910662
          0,           0,        6449,     -0.3188710575,       2.976840429,       2.778511745,       6.264049103
          0,           0,        6450,     -0.3294262224,       2.977601774,       2.739255681,       6.259748425
          0,           0,        6451,      -0.272729762,       3.033596231,       2.826324216,       6.312710046
          0,           0,        6452,     -0.3430953623,       2.972497704,       2.771700565,       6.249636649
          0,           0,        6453,     -0.2791501479,       3.024658847,       2.814110694,       6.310717212
          0,           0,        6454,     -0.3157393076,       2.994845072,       2.772794382,       6.276785376
          0,           0,        6455,     -0.2900150948,         3.0162717,       2.806971739,        6.30259188
          0,           0,        6456,     -0.3360658637,       2.977692104,       2.693513219,       6.261912357
          0,           0,        6457,     -0.4731777594,       2.836330927,        2.51788208,       6.128313418
          0,           0,        6458,      -0.852544338,       2.475433432,       2.009474347,       5.776079188
          0,           0,        6459,       -1.24924878,       2.102469352,       1.613870575,       5.401407493
          0,           0,        6460,      -1.495843604,       1.869194544,       1.350718635,       5.171555946
          0,           0,        6461,      -1.725818184,       1.643507101,       1.177488301,       4.945973816
          0,           0,        6462,      -1.875025049,       1.490936204,       1.038587516,       4.794085212
          0,           0,        6463,      -1.996817885,        1.35936114,      0.9236538773,       4.660191831
          0,           0,        6464,      -2.051610424,       1.294553484,       0.829485501,       4.588828192
          0,           0,        6465,       -2.07770838,       1.266675343,        0.75917513,       4.556030288
          0,           0,        6466,       -2.08257105,       1.261258645,      0.7196849268,       4.547232275
          0,           0,        6467,      -2.068659531,       1.273920393,      0.7080633207,       4.557101086
          0,           0,        6468,      -2.046789974,       1.294102247,      0.7118465675,       4.574880695
          0,           0,        6469,      -2.025890046,       1.313401906,      0.7235741893,       4.592112637
          0,           0,        6470,      -2.003748402,       1.333957318,      0.7498259142,        4.61061595
          0,           0,        6471,      -1.975189085,       1.359910954,      0.8043180071,        4.63428943
